2 124 -3.42694
2 125 -3.10799
2 126 -2.67105
2 127 -2.24373
2 128 -1.92465
2 129 -1.7492
2 130 -1.66659
2 131 -1.61109
2 132 -1.58842
2 133 -1.66834
2 134 -1.92645
2 135 -2.37901
2 136 -2.91892
2 137 -3.35151
2 138 -3.54382
2 139 -3.49271
2 140 -3.2499
2 141 -2.88177
2 142 -2.49327
2 143 -2.17645
2 144 -1.93454
2 145 -1.72533
2 146 -1.5526
2 147 -1.47375
2 148 -1.5503
2 149 -1.80554
2 150 -2.205
2 151 -2.67533
2 152 -3.13728
2 153 -3.5018
2 154 -3.66457
2 155 -3.55989
2 156 -3.21888
2 157 -2.74692
2 158 -2.25487
2 159 -1.82994
2 160 -1.54692
2 161 -1.45988
2 162 -1.56506
2 163 -1.79058
2 164 -2.04648
2 165 -2.28849
2 166 -2.52239
2 167 -2.74994
2 168 -2.93437
2 169 -3.0333
2 170 -3.04848
2 171 -3.01906
2 172 -2.96933
2 173 -2.88859
2 174 -2.7712
2 175 -2.65492
2 176 -2.59478
2 177 -2.59997
2 178 -2.61663
2 179 -2.58433
2 180 -2.5018
2 181 -2.42556
2 182 -2.40574
2 183 -2.43453
2 184 -2.46134
2 185 -2.44987
2 186 -2.41075
2 187 -2.38045
2 188 -2.3787
2 189 -2.39249
2 190 -2.39693
2 191 -2.38316
2 192 -2.36307
2 193 -2.35185
2 194 -2.35137
2 195 -2.3513
2 196 -2.34265
2 197 -2.32745
2 198 -2.31559
2 199 -2.31431

3 0 -2.45741
3 1 -2.45966
3 2 -2.44857
3 3 -2.43533
3 4 -2.43154
3 5 -2.44098
3 6 -2.45773
3 7 -2.4707
3 8 -2.47096
3 9 -2.45715
3 10 -2.436
3 11 -2.41791
3 12 -2.41048
3 13 -2.41404
3 14 -2.42176
3 15 -2.42412
3 16 -2.41497
3 17 -2.39536
3 18 -2.37324
3 19 -2.35933
3 20 -2.36185
3 21 -2.38294
3 22 -2.41845
3 23 -2.46076
3 24 -2.5027
3 25 -2.54044
3 26 -2.57406
3 27 -2.60572
3 28 -2.63683
3 29 -2.66565
3 30 -2.68659
3 31 -2.69143
3 32 -2.67196
3 33 -2.62297
3 34 -2.54448
3 35 -2.44267
3 36 -2.32908
3 37 -2.21862
3 38 -2.12689
3 39 -2.06777
3 40 -2.05181
3 41 -2.08543
3 42 -2.17007
3 43 -2.30022
3 44 -2.46087
3 45 -2.62819
3 46 -2.77682
3 47 -2.88692
3 48 -2.9377
3 49 -2.90162
3 50 -2.77168
3 51 -2.58586
3 52 -2.37991
3 53 -2.14335
3 54 -1.89551
3 55 -1.74296
3 56 -1.75173
3 57 -1.85587
3 58 -2.00654
3 59 -2.26656
3 60 -2.64321
3 61 -2.99816
3 62 -3.2122
3 63 -3.28622
3 64 -3.25086
3 65 -3.10189
3 66 -2.81889
3 67 -2.40638
3 68 -1.96093
3 69 -1.64767
3 70 -1.53463
3 71 -1.55508
3 72 -1.68398
3 73 -1.98504
3 74 -2.441
3 75 -2.90497
3 76 -3.24125
3 77 -3.40216
3 78 -3.40586
3 79 -3.31103
3 80 -3.14282
3 81 -2.84103
3 82 -2.39544
3 83 -1.97706
3 84 -1.76986
3 85 -1.73685
3 86 -1.72694
3 87 -1.7401
3 88 -1.90576
3 89 -2.2509
3 90 -2.64616
3 91 -2.95211
3 92 -3.11506
3 93 -3.15491
3 94 -3.12982
3 95 -3.07233
3 96 -2.9253
3 97 -2.60978
3 98 -2.18592
3 99 -1.85366
3 100 -1.73651
3 101 -1.74686
3 102 -1.7408
3 103 -1.74134
3 104 -1.90575
3 105 -2.28889
3 106 -2.73705
3 107 -3.04615
3 108 -3.15748
3 109 -3.15114
3 110 -3.09924
3 111 -2.99588
3 112 -2.80603
3 113 -2.51034
3 114 -2.11882
3 115 -1.72164
3 116 -1.50513
3 117 -1.60169
3 118 -1.91508
3 119 -2.20835
3 120 -2.37861
3 121 -2.53155
3 122 -2.77909
3 123 -3.08598
3 124 -3.32316
3 125 -3.36382
3 126 -3.14131
3 127 -2.71976
3 128 -2.29121
3 129 -2.02348
3 130 -1.92939
3 131 -1.90745
3 132 -1.85793
3 133 -1.76436
3 134 -1.72053
3 135 -1.85519
3 136 -2.19806
3 137 -2.65865
3 138 -3.10962
3 139 -3.41702
3 140 -3.46058
3 141 -3.23421
3 142 -2.87256
3 143 -2.5182
3 144 -2.22814
3 145 -2.01283
3 146 -1.8715
3 147 -1.78718
3 148 -1.74824
3 149 -1.76919
3 150 -1.88057
3 151 -2.11739
3 152 -2.48676
3 153 -2.91597
3 154 -3.27097
3 155 -3.44928
3 156 -3.42506
3 157 -3.21344
3 158 -2.84848
3 159 -2.40615
3 160 -2.00154
3 161 -1.73015
3 162 -1.61714
3 163 -1.63508
3 164 -1.76069
3 165 -1.99053
3 166 -2.29677
3 167 -2.59841
3 168 -2.81039
3 169 -2.91783
3 170 -2.97311
3 171 -3.01486
3 172 -3.01915
3 173 -2.94871
3 174 -2.82745
3 175 -2.73101
3 176 -2.70073
3 177 -2.69476
3 178 -2.64259
3 179 -2.53511
3 180 -2.43835
3 181 -2.41618
3 182 -2.45786
3 183 -2.49394
3 184 -2.47501
3 185 -2.41931
3 186 -2.38203
3 187 -2.39124
3 188 -2.42415
3 189 -2.4408
3 190 -2.42821
3 191 -2.40695
3 192 -2.40162
3 193 -2.41414
3 194 -2.4268
3 195 -2.42532
3 196 -2.41389
3 197 -2.40846
3 198 -2.41907
3 199 -2.44031

4 0 -1.63707
4 1 -1.63118
4 2 -1.62013
4 3 -1.61805
4 4 -1.63048
4 5 -1.65229
4 6 -1.67211
4 7 -1.6794
4 8 -1.67009
4 9 -1.64817
4 10 -1.62249
4 11 -1.60111
4 12 -1.58662
4 13 -1.5753
4 14 -1.56046
4 15 -1.53741
4 16 -1.50666
4 17 -1.47344
4 18 -1.44415
4 19 -1.42245
4 20 -1.40743
4 21 -1.39498
4 22 -1.38134
4 23 -1.36641
4 24 -1.35504
4 25 -1.3554
4 26 -1.3755
4 27 -1.41945
4 28 -1.48527
4 29 -1.56488
4 30 -1.64601
4 31 -1.71507
4 32 -1.75973
4 33 -1.77089
4 34 -1.74373
4 35 -1.67827
4 36 -1.57964
4 37 -1.45788
4 38 -1.32693
4 39 -1.20269
4 40 -1.10047
4 41 -1.03333
4 42 -1.01218
4 43 -1.04687
4 44 -1.14408
4 45 -1.2993
4 46 -1.49185
4 47 -1.69563
4 48 -1.88915
4 49 -2.03643
4 50 -2.08069
4 51 -2.00344
4 52 -1.85523
4 53 -1.66846
4 54 -1.41497
4 55 -1.12144
4 56 -0.904685
4 57 -0.821032
4 58 -0.828482
4 59 -0.928015
4 60 -1.17151
4 61 -1.53434
4 62 -1.91812
4 63 -2.23299
4 64 -2.41294
4 65 -2.43694
4 66 -2.33612
4 67 -2.11516
4 68 -1.75698
4 69 -1.34269
4 70 -1.01723
4 71 -0.829858
4 72 -0.751141
4 73 -0.792165
4 74 -0.978141
4 75 -1.28242
4 76 -1.65171
4 77 -2.00639
4 78 -2.23761
4 79 -2.31188
4 80 -2.30022
4 81 -2.21628
4 82 -1.97384
4 83 -1.58907
4 84 -1.23904
4 85 -1.03183
4 86 -0.897292
4 87 -0.772341
4 88 -0.722629
4 89 -0.822926
4 90 -1.05399
4 91 -1.34934
4 92 -1.63985
4 93 -1.85889
4 94 -1.99496
4 95 -2.10603
4 96 -2.19715
4 97 -2.14808
4 98 -1.87057
4 99 -1.47802
4 100 -1.17301
4 101 -1.00363
4 102 -0.862175
4 103 -0.711766
4 104 -0.673216
4 105 -0.851773
4 106 -1.18967
4 107 -1.54852
4 108 -1.85223
4 109 -2.08296
4 110 -2.21358
4 111 -2.23156
4 112 -2.17538
4 113 -2.05784
4 114 -1.80734
4 115 -1.39418
4 116 -0.970683
4 117 -0.755342
4 118 -0.792189
4 119 -0.938496
4 120 -1.07101
4 121 -1.19528
4 122 -1.37569
4 123 -1.65573
4 124 -2.01434
4 125 -2.32576
4 126 -2.41851
4 127 -2.24006
4 128 -1.91338
4 129 -1.6067
4 130 -1.40416
4 131 -1.28672
4 132 -1.17043
4 133 -0.988
4 134 -0.774124
4 135 -0.642927
4 136 -0.696578
4 137 -0.987486
4 138 -1.4849
4 139 -2.02128
4 140 -2.37241
4 141 -2.439
4 142 -2.27932
4 143 -1.99721
4 144 -1.68984
4 145 -1.44479
4 146 -1.2936
4 147 -1.19332
4 148 -1.07929
4 149 -0.923742
4 150 -0.775988
4 151 -0.753106
4 152 -0.93789
4 153 -1.29127
4 154 -1.70418
4 155 -2.09094
4 156 -2.38571
4 157 -2.50668
4 158 -2.39517
4 159 -2.07858
4 160 -1.66004
4 161 -1.2483
4 162 -0.913511
4 163 -0.703066
4 164 -0.664305
4 165 -0.815218
4 166 -1.09521
4 167 -1.38423
4 168 -1.59623
4 169 -1.73919
4 170 -1.86657
4 171 -1.9891
4 172 -2.0626
4 173 -2.05431
4 174 -1.98633
4 175 -1.90195
4 176 -1.81465
4 177 -1.71431
4 178 -1.61254
4 179 -1.55062
4 180 -1.55068
4 181 -1.57712
4 182 -1.56831
4 183 -1.50627
4 184 -1.43908
4 185 -1.42706
4 186 -1.47574
4 187 -1.53209
4 188 -1.54382
4 189 -1.51179
4 190 -1.48106
4 191 -1.48842
4 192 -1.52712
4 193 -1.56126
4 194 -1.5663
4 195 -1.55085
4 196 -1.54255
4 197 -1.55895
4 198 -1.59335
4 199 -1.62465

5 0 -0.153207
5 1 -0.147023
5 2 -0.152145
5 3 -0.169666
5 4 -0.192568
5 5 -0.212227
5 6 -0.223314
5 7 -0.22546
5 8 -0.222149
5 9 -0.217732
5 10 -0.213952
5 11 -0.208081
5 12 -0.194263
5 13 -0.167493
5 14 -0.127483
5 15 -0.0794282
5 16 -0.0309303
5 17 0.0128806
5 18 0.0526197
5 19 0.0940354
5 20 0.143806
5 21 0.204313
5 22 0.270498
5 23 0.330601
5 24 0.370336
5 25 0.378294
5 26 0.349952
5 27 0.288626
5 28 0.203438
5 29 0.105725
5 30 0.00582963
5 31 -0.088332
5 32 -0.170684
5 33 -0.235178
5 34 -0.274133
5 35 -0.278005
5 36 -0.237228
5 37 -0.14593
5 38 -0.00629711
5 39 0.168357
5 40 0.354015
5 41 0.520889
5 42 0.640988
5 43 0.693265
5 44 0.662899
5 45 0.542287
5 46 0.342587
5 47 0.0955566
5 48 -0.1742
5 49 -0.454136
5 50 -0.690705
5 51 -0.79232
5 52 -0.737542
5 53 -0.587926
5 54 -0.354281
5 55 0.000284358
5 56 0.402759
5 57 0.701239
5 58 0.847503
5 59 0.881164
5 60 0.792227
5 61 0.537212
5 62 0.127205
5 63 -0.352129
5 64 -0.762306
5 65 -1.00228
5 66 -1.09163
5 67 -1.06528
5 68 -0.856984
5 69 -0.437404
5 70 0.0525975
5 71 0.451216
5 72 0.725887
5 73 0.897323
5 74 0.955222
5 75 0.871846
5 76 0.611458
5 77 0.189662
5 78 -0.244819
5 79 -0.529942
5 80 -0.68414
5 81 -0.803215
5 82 -0.826223
5 83 -0.622171
5 84 -0.240503
5 85 0.137595
5 86 0.43249
5 87 0.678496
5 88 0.877952
5 89 0.982212
5 90 0.955007
5 91 0.774913
5 92 0.453212
5 93 0.0874525
5 94 -0.204756
5 95 -0.425618
5 96 -0.653576
5 97 -0.849753
5 98 -0.849582
5 99 -0.584961
5 100 -0.186558
5 101 0.183479
5 102 0.486773
5 103 0.744219
5 104 0.92545
5 105 0.976259
5 106 0.878545
5 107 0.623035
5 108 0.20364
5 109 -0.293579
5 110 -0.681149
5 111 -0.842687
5 112 -0.852289
5 113 -0.831871
5 114 -0.754065
5 115 -0.495977
5 116 -0.0459561
5 117 0.448103
5 118 0.812204
5 119 0.955432
5 120 0.890572
5 121 0.713306
5 122 0.518347
5 123 0.299331
5 124 -0.0115797
5 125 -0.399995
5 126 -0.746232
5 127 -0.939148
5 128 -0.938122
5 129 -0.756937
5 130 -0.461448
5 131 -0.145158
5 132 0.14028
5 133 0.39987
5 134 0.649262
5 135 0.885008
5 136 1.04991
5 137 1.01797
5 138 0.70493
5 139 0.19243
5 140 -0.335637
5 141 -0.733292
5 142 -0.918993
5 143 -0.870112
5 144 -0.654996
5 145 -0.395011
5 146 -0.170102
5 147 0.0150817
5 148 0.210691
5 149 0.467931
5 150 0.754467
5 151 0.952999
5 152 0.974396
5 153 0.810563
5 154 0.476892
5 155 0.00242027
5 156 -0.511882
5 157 -0.908405
5 158 -1.07092
5 159 -0.982113
5 160 -0.697225
5 161 -0.29429
5 162 0.144948
5 163 0.529073
5 164 0.769709
5 165 0.826435
5 166 0.730935
5 167 0.546607
5 168 0.312493
5 169 0.0472541
5 170 -0.206788
5 171 -0.384752
5 172 -0.455895
5 173 -0.452161
5 174 -0.422763
5 175 -0.37864
5 176 -0.303544
5 177 -0.207857
5 178 -0.138124
5 179 -0.121114
5 180 -0.120567
5 181 -0.0753343
5 182 0.02133
5 183 0.10274
5 184 0.100365
5 185 0.0231626
5 186 -0.0493496
5 187 -0.0515392
5 188 0.00333932
5 189 0.0459573
5 190 0.0279951
5 191 -0.0332905
5 192 -0.0830548
5 193 -0.0885821
5 194 -0.0658032
5 195 -0.0539267
5 196 -0.0740395
5 197 -0.114149
5 198 -0.147488
5 199 -0.15872

6 0 1.40056
6 1 1.38989
6 2 1.36487
6 3 1.33937
6 4 1.32378
6 5 1.32055
6 6 1.32546
6 7 1.33103
6 8 1.33041
6 9 1.32134
6 10 1.30824
6 11 1.3004
6 12 1.30658
6 13 1.32955
6 14 1.36467
6 15 1.40375
6 16 1.44124
6 17 1.47836
6 18 1.52219
6 19 1.58057
6 20 1.65612
6 21 1.74316
6 22 1.82923
6 23 1.90003
6 24 1.94492
6 25 1.95997
6 26 1.94747
6 27 1.91268
6 28 1.86013
6 29 1.79147
6 30 1.70616
6 31 1.60415
6 32 1.48906
6 33 1.37018
6 34 1.26231
6 35 1.18356
6 36 1.15205
6 37 1.18228
6 38 1.28168
6 39 1.44712
6 40 1.66182
6 41 1.89482
6 42 2.10656
6 43 2.26056
6 44 2.33054
6 45 2.2946
6 46 2.13908
6 47 1.88574
6 48 1.58525
6 49 1.26022
6 50 0.918035
6 51 0.639454
6 52 0.537477
6 53 0.615305
6 54 0.807956
6 55 1.12152
6 56 1.56197
6 57 2.01698
6 58 2.35863
6 59 2.54989
6 60 2.58217
6 61 2.43967
6 62 2.12869
6 63 1.67068
6 64 1.13592
6 65 0.670876
6 66 0.381021
6 67 0.265197
6 68 0.335261
6 69 0.636451
6 70 1.11461
6 71 1.6362
6 72 2.11462
6 73 2.49401
6 74 2.7145
6 75 2.76838
6 76 2.66305
6 77 2.35339
6 78 1.86268
6 79 1.36565
6 80 0.995973
6 81 0.721118
6 82 0.527602
6 83 0.529541
6 84 0.781889
6 85 1.17732
6 86 1.6016
6 87 2.01814
6 88 2.37396
6 89 2.59103
6 90 2.6592
6 91 2.60606
6 92 2.40797
6 93 2.05362
6 94 1.63899
6 95 1.27671
6 96 0.969702
6 97 0.686668
6 98 0.500071
6 99 0.530946
6 100 0.79437
6 101 1.19229
6 102 1.6244
6 103 2.03065
6 104 2.36387
6 105 2.5917
6 106 2.69476
6 107 2.61743
6 108 2.28296
6 109 1.72502
6 110 1.14424
6 111 0.747912
6 112 0.566167
6 113 0.493523
6 114 0.474647
6 115 0.579406
6 116 0.910626
6 117 1.47258
6 118 2.1076
6 119 2.56628
6 120 2.70014
6 121 2.58354
6 122 2.39209
6 123 2.19831
6 124 1.95452
6 125 1.61302
6 126 1.17952
6 127 0.715299
6 128 0.35845
6 129 0.269576
6 130 0.495881
6 131 0.928852
6 132 1.39671
6 133 1.77162
6 134 2.03672
6 135 2.26991
6 136 2.51047
6 137 2.67034
6 138 2.62981
6 139 2.34909
6 140 1.86024
6 141 1.26439
6 142 0.743721
6 143 0.460438
6 144 0.446031
6 145 0.630571
6 146 0.919183
6 147 1.23376
6 148 1.54887
6 149 1.87266
6 150 2.18114
6 151 2.43035
6 152 2.59884
6 153 2.64248
6 154 2.47436
6 155 2.06775
6 156 1.52228
6 157 0.989582
6 158 0.585861
6 159 0.383585
6 160 0.423927
6 161 0.699869
6 162 1.13511
6 163 1.60176
6 164 1.98436
6 165 2.23537
6 166 2.35745
6 167 2.34405
6 168 2.17762
6 169 1.89355
6 170 1.59943
6 171 1.39461
6 172 1.28753
6 173 1.21922
6 174 1.15415
6 175 1.11544
6 176 1.13251
6 177 1.1903
6 178 1.25212
6 179 1.31249
6 180 1.39517
6 181 1.49767
6 182 1.56787
6 183 1.55794
6 184 1.49054
6 185 1.44619
6 186 1.47791
6 187 1.55292
6 188 1.5904
6 189 1.55029
6 190 1.47232
6 191 1.42752
6 192 1.44338
6 193 1.48347
6 194 1.49362
6 195 1.45698
6 196 1.40269
6 197 1.37004
6 198 1.37193
6 199 1.39067

7 0 2.3713
7 1 2.3488
7 2 2.32807
7 3 2.31641
7 4 2.31374
7 5 2.3176
7 6 2.32481
7 7 2.33074
7 8 2.33083
7 9 2.32421
7 10 2.31521
7 11 2.31015
7 12 2.31201
7 13 2.3181
7 14 2.3231
7 15 2.32475
7 16 2.32728
7 17 2.33974
7 18 2.37042
7 19 2.42148
7 20 2.48728
7 21 2.55741
7 22 2.62206
7 23 2.67653
7 24 2.72192
7 25 2.76214
7 26 2.79905
7 27 2.82877
7 28 2.84136
